spawn qemu-system-riscv64 -semihosting -M virt,aclint=on -cpu rv64 -smp 8 -bios none -kernel nuttx -nographic
ABC[    0.000000] mm_initialize: Heap: name=Kmem, start=0x80206c00 size=2069504
[    0.775000] mm_malloc: Allocated 0xc0208600, size 112
[    0.775000] mm_malloc: Allocated 0xc020a7e0, size 80
[    0.776000] mm_malloc: Allocated 0xc020a9a0, size 48
[    0.776000] mm_malloc: Allocated 0xc020a9d0, size 64
[    0.777000] mm_free: Freeing 0xc0208600
[    0.777000] mm_malloc: Allocated 0xc020f060, size 352
[    0.778000] mm_free: Freeing 0xc020ef70
[    0.778000] mm_malloc: Allocated 0xc020f1c0, size 432
[    0.779000] mm_free: Freeing 0xc020f060
[    0.779000] mm_malloc: Allocated 0xc020aa10, size 48
[    0.780000] mm_malloc: Allocated 0xc020f370, size 672
[    0.780000] mm_free: Freeing 0xc020f1c0
[    0.781000] mm_malloc: Allocated 0xc0208600, size 112
[    0.782000] mm_malloc: Allocated 0xc020a880, size 80
[    0.782000] mm_malloc: Allocated 0xc020a8d0, size 48
[    0.783000] mm_free: Freeing 0xc0208600
[    0.784000] mm_malloc: Allocated 0xc0208600, size 112
[    0.784000] mm_malloc: Allocated 0xc020f070, size 80
[    0.785000] mm_malloc: Allocated 0xc020f0c0, size 48
[    0.785000] mm_malloc: Allocated 0xc020f0f0, size 48
[    0.786000] mm_free: Freeing 0xc0208600
[    0.787000] mm_malloc: Allocated 0xc0208600, size 112
[    0.788000] mm_malloc: Allocated 0xc020f120, size 64
[    0.788000] mm_free: Freeing 0xc020f0c0
[    0.789000] mm_malloc: Allocated 0xc020f160, size 112
[    0.789000] mm_free: Freeing 0xc0208600
[    0.790000] mm_malloc: Allocated 0xc0208600, size 80
[    0.790000] mm_free: Freeing 0xc020f120
[    0.791000] mm_malloc: Allocated 0xc020f1d0, size 128
[    0.792000] mm_free: Freeing 0xc020f160
[    0.792000] mm_malloc: Allocated 0xc020f120, size 112
[    0.793000] mm_malloc: Allocated 0xc020f250, size 80
[    0.794000] mm_malloc: Allocated 0xc020f0c0, size 48
[    0.794000] mm_free: Freeing 0xc020f120
[    0.795000] mm_malloc: Allocated 0xc020f120, size 160
[    0.795000] mm_free: Freeing 0xc020f1d0
[    0.796000] mm_malloc: Allocated 0xc020f1d0, size 112
[    0.796000] mm_malloc: Allocated 0xc020f2a0, size 80
[    0.797000] mm_malloc: Allocated 0xc020f2f0, size 48
[    0.798000] mm_malloc: Allocated 0xc020f320, size 48
[    0.798000] mm_malloc: Allocated 0xc020f610, size 112
[    0.799000] mm_malloc: Allocated 0xc020f680, size 80
[    0.800000] mm_malloc: Allocated 0xc020f6d0, size 48
[    0.800000] mm_malloc: Allocated 0xc020f710, size 112
[    0.801000] mm_free: Freeing 0xc020f610
[    0.802000] mm_malloc: Allocated 0xc020f610, size 80
[    0.802000] mm_free: Freeing 0xc020f6d0
[    0.803000] mm_malloc: Allocated 0xc020f780, size 128
[    0.803000] mm_free: Freeing 0xc020f710
[    0.804000] mm_malloc: Allocated 0xc020f6d0, size 112
[    0.805000] mm_malloc: Allocated 0xc020f800, size 80
[    0.805000] mm_malloc: Allocated 0xc020f740, size 48
[    0.807000] mm_malloc: Allocated 0xc020f850, size 112
[    0.808000] mm_malloc: Allocated 0xc020f8c0, size 80
[    0.808000] mm_malloc: Allocated 0xc020f910, size 48
[    0.809000] mm_malloc: Allocated 0xc020f950, size 112
[    0.809000] mm_free: Freeing 0xc020f850
[    0.810000] mm_free: Freeing 0xc020f6d0
[    0.811000] mm_malloc: Allocated 0xc020f6d0, size 80
[    0.811000] mm_free: Freeing 0xc020f910
[    0.812000] mm_free: Freeing 0xc020f950
[    0.812000] mm_malloc: Allocated 0xc020f850, size 112
[    0.813000] mm_malloc: Allocated 0xc020f910, size 80
[    0.813000] mm_malloc: Allocated 0xc020f960, size 48
[    0.814000] mm_malloc: Allocated 0xc020f990, size 112
[    0.815000] mm_malloc: Allocated 0xc020fa00, size 80
[    0.815000] mm_malloc: Allocated 0xc020fa50, size 48
[    0.816000] mm_malloc: Allocated 0xc020fa90, size 112
[    0.816000] mm_free: Freeing 0xc020f990
[    0.817000] mm_free: Freeing 0xc020f850
[    0.817000] mm_malloc: Allocated 0xc020f850, size 80
[    0.818000] mm_free: Freeing 0xc020fa50
[    0.818000] mm_free: Freeing 0xc020fa90
[    0.819000] mm_malloc: Allocated 0xc020f990, size 112
[    0.820000] mm_malloc: Allocated 0xc020fa50, size 80
[    0.820000] mm_malloc: Allocated 0xc020faa0, size 48
[    0.821000] mm_malloc: Allocated 0xc020fad0, size 112
[    0.822000] mm_malloc: Allocated 0xc020fb40, size 80
[    0.822000] mm_malloc: Allocated 0xc020fb90, size 48
[    0.823000] mm_malloc: Allocated 0xc020fbd0, size 112
[    0.823000] mm_free: Freeing 0xc020fad0
[    0.824000] mm_free: Freeing 0xc020f990
[    0.824000] mm_malloc: Allocated 0xc020f990, size 80
[    0.825000] mm_free: Freeing 0xc020fb90
[    0.826000] mm_free: Freeing 0xc020fbd0
[    0.826000] mm_malloc: Allocated 0xc020fad0, size 112
[    0.827000] mm_malloc: Allocated 0xc020fb90, size 80
[    0.828000] mm_malloc: Allocated 0xc020fbe0, size 48
[    0.828000] mm_malloc: Allocated 0xc020fc10, size 112
[    0.829000] mm_malloc: Allocated 0xc020fc80, size 80
[    0.830000] mm_malloc: Allocated 0xc020fcd0, size 48
[    0.831000] mm_malloc: Allocated 0xc020fd10, size 112
[    0.831000] mm_free: Freeing 0xc020fc10
[    0.832000] mm_free: Freeing 0xc020fad0
[    0.832000] mm_malloc: Allocated 0xc020fad0, size 80
[    0.833000] mm_free: Freeing 0xc020fcd0
[    0.833000] mm_free: Freeing 0xc020fd10
[    0.833000] mm_malloc: Allocated 0xc020fc10, size 112
[    0.834000] mm_malloc: Allocated 0xc020fcd0, size 80
[    0.835000] mm_malloc: Allocated 0xc020fd20, size 48
[    0.835000] mm_malloc: Allocated 0xc020fd50, size 112
[    0.835000] mm_malloc: Allocated 0xc020fdc0, size 80
[    0.836000] mm_malloc: Allocated 0xc020fe10, size 48
[    0.837000] mm_malloc: Allocated 0xc020fe50, size 112
[    0.837000] mm_free: Freeing 0xc020fd50
[    0.837000] mm_free: Freeing 0xc020fc10
[    0.837000] mm_malloc: Allocated 0xc020fc10, size 80
[    0.837000] mm_free: Freeing 0xc020fe10
[    0.838000] mm_free: Freeing 0xc020fe50
[    0.839000] mm_malloc: Allocated 0xc020fd50, size 112
[    0.839000] mm_malloc: Allocated 0xc020fe10, size 80
[    0.840000] mm_malloc: Allocated 0xc020fe60, size 48
[    0.840000] mm_malloc: Allocated 0xc020fe90, size 112
[    0.841000] mm_malloc: Allocated 0xc020ff00, size 80
[    0.841000] mm_malloc: Allocated 0xc020ff50, size 48
[    0.842000] mm_malloc: Allocated 0xc020ff90, size 112
[    0.843000] mm_free: Freeing 0xc020fe90
[    0.843000] mm_free: Freeing 0xc020fd50
[    0.843000] mm_malloc: Allocated 0xc020fd50, size 80
[    0.844000] mm_free: Freeing 0xc020ff50
[    0.844000] mm_free: Freeing 0xc020ff90
[    0.845000] mm_malloc: Allocated 0xc020fe90, size 112
[    0.845000] mm_malloc: Allocated 0xc020ff50, size 80
[    0.846000] mm_malloc: Allocated 0xc020ffa0, size 48
[    0.846000] mm_malloc: Allocated 0xc0220010, size 112
[    0.847000] mm_malloc: Allocated 0xc0220080, size 80
[    0.848000] mm_malloc: Allocated 0xc020ffd0, size 48
[    0.848000] mm_malloc: Allocated 0xc02200d0, size 64
[    0.849000] mm_free: Freeing 0xc020ffd0
[    0.850000] mm_malloc: Allocated 0xc0220110, size 112
[    0.850000] mm_free: Freeing 0xc0220010
[    0.850000] mm_free: Freeing 0xc020fe90
[    0.851000] mm_malloc: Allocated 0xc020fe90, size 80
[    0.851000] mm_free: Freeing 0xc02200d0
[    0.852000] mm_free: Freeing 0xc0220110
[    0.852000] mm_malloc: Allocated 0xc0220010, size 112
[    0.853000] mm_malloc: Allocated 0xc02200d0, size 80
[    0.853000] mm_malloc: Allocated 0xc020ffd0, size 48
[    0.854000] mm_malloc: Allocated 0xc0220120, size 112
[    0.854000] mm_malloc: Allocated 0xc0220190, size 80
[    0.855000] mm_malloc: Allocated 0xc02201e0, size 48
[    0.855000] mm_malloc: Allocated 0xc0220220, size 112
[    0.855000] mm_free: Freeing 0xc0220120
[    0.856000] mm_free: Freeing 0xc0220010
[    0.857000] mm_malloc: Allocated 0xc0220010, size 80
[    0.857000] mm_free: Freeing 0xc02201e0
[    0.858000] mm_free: Freeing 0xc0220220
[    0.858000] mm_malloc: Allocated 0xc0220120, size 112
[    0.859000] mm_malloc: Allocated 0xc02201e0, size 80
[    0.859000] mm_malloc: Allocated 0xc0220230, size 48
[    0.859000] mm_malloc: Allocated 0xc0220260, size 112
[    0.860000] mm_malloc: Allocated 0xc02202d0, size 80
[    0.861000] mm_malloc: Allocated 0xc0220320, size 48
[    0.861000] mm_malloc: Allocated 0xc0220360, size 112
[    0.862000] mm_free: Freeing 0xc0220260
[    0.862000] mm_free: Freeing 0xc0220120
[    0.863000] mm_malloc: Allocated 0xc0220120, size 80
[    0.863000] mm_free: Freeing 0xc0220320
[    0.864000] mm_free: Freeing 0xc0220360
[    0.864000] mm_malloc: Allocated 0xc0220260, size 112
[    0.865000] mm_malloc: Allocated 0xc0220320, size 80
[    0.865000] mm_malloc: Allocated 0xc0220370, size 48
[    0.866000] mm_malloc: Allocated 0xc02203a0, size 112
[    0.866000] mm_malloc: Allocated 0xc0220410, size 80
[    0.867000] mm_malloc: Allocated 0xc0220460, size 48
[    0.867000] mm_malloc: Allocated 0xc02204a0, size 112
[    0.868000] mm_free: Freeing 0xc02203a0
[    0.869000] mm_free: Freeing 0xc0220260
[    0.869000] mm_malloc: Allocated 0xc0220260, size 80
[    0.870000] mm_free: Freeing 0xc0220460
[    0.870000] mm_free: Freeing 0xc02204a0
[    0.871000] mm_malloc: Allocated 0xc02203a0, size 112
[    0.871000] mm_malloc: Allocated 0xc0220460, size 80
[    0.872000] mm_malloc: Allocated 0xc02204b0, size 48
[    0.873000] mm_malloc: Allocated 0xc02204e0, size 112
[    0.873000] mm_malloc: Allocated 0xc0220550, size 80
[    0.875000] mm_malloc: Allocated 0xc02205a0, size 48
[    0.875000] mm_free: Freeing 0xc02204e0
[    0.876000] mm_malloc: Allocated 0xc02204e0, size 112
[    0.876000] mm_malloc: Allocated 0xc02205d0, size 80
[    0.877000] mm_malloc: Allocated 0xc0220620, size 48
[    0.877000] mm_free: Freeing 0xc02204e0
[    0.878000] mm_malloc: Allocated 0xc02204e0, size 112
[    0.878000] mm_malloc: Allocated 0xc0220650, size 80
[    0.879000] mm_malloc: Allocated 0xc02206a0, size 48
[    0.879000] mm_free: Freeing 0xc02204e0
[    0.880000] mm_malloc: Allocated 0xc02206d0, size 112
[    0.880000] mm_free: Freeing 0xc02203a0
[    0.881000] mm_malloc: Allocated 0xc02202b0, size 32
[    0.881000] mm_malloc: Allocated 0xc0220740, size 128
[    0.881000] mm_free: Freeing 0xc02206d0
[    0.882000] mm_malloc: Allocated 0xc0220500, size 48
[    0.883000] mm_malloc: Allocated 0xc02206d0, size 112
[    0.883000] mm_free: Freeing 0xc02204b0
[    0.884000] mm_malloc: Allocated 0xc02207c0, size 160
[    0.884000] mm_free: Freeing 0xc0220740
[    0.885000] mm_malloc: Allocated 0xc02204b0, size 48
[    0.885000] mm_malloc: Allocated 0xc02203a0, size 48
[    0.886000] mm_malloc: Allocated 0xc0220860, size 208
[    0.887000] mm_free: Freeing 0xc02207c0
[    0.887000] mm_malloc: Allocated 0xc02203d0, size 48
[    0.888000] mm_malloc: Allocated 0xc0220770, size 48
[    0.889000] mm_malloc: Allocated 0xc02207a0, size 48
[    0.889000] mm_malloc: Allocated 0xc0220930, size 224
[    0.890000] mm_free: Freeing 0xc02206d0
[    0.890000] mm_malloc: Allocated 0xc0220a10, size 240
[    0.891000] mm_free: Freeing 0xc0220860
[    0.891000] mm_malloc: Allocated 0xc02206d0, size 48
[    0.891000] mm_malloc: Allocated 0xc0220700, size 48
[    0.892000] mm_malloc: Allocated 0xc0220730, size 48
[    0.893000] mm_malloc: Allocated 0xc02204e0, size 32
[    0.893000] mm_malloc: Allocated 0xc0220b00, size 352
[    0.894000] mm_free: Freeing 0xc0220a10
[    0.894000] mm_malloc: Allocated 0xc0220a10, size 48
[    0.895000] mm_malloc: Allocated 0xc0220a40, size 48
[    0.895000] mm_malloc: Allocated 0xc0220a70, size 48
[    0.896000] mm_malloc: Allocated 0xc0220aa0, size 48
[    0.897000] mm_malloc: Allocated 0xc0220ad0, size 48
[    0.897000] mm_malloc: Allocated 0xc02207d0, size 48
[    0.898000] mm_malloc: Allocated 0xc0220c60, size 432
[    0.898000] mm_free: Freeing 0xc0220b00
[    0.899000] mm_malloc: Allocated 0xc0220800, size 48
[    0.899000] mm_malloc: Allocated 0xc0220b00, size 48
[    0.900000] mm_malloc: Allocated 0xc0220b30, size 48
[    0.900000] mm_malloc: Allocated 0xc0220b60, size 112
[    0.901000] mm_malloc: Allocated 0xc0220bd0, size 80
[    0.901000] mm_malloc: Allocated 0xc0220c20, size 48
[    0.902000] mm_free: Freeing 0xc0220b60
[    0.902000] mm_malloc: Allocated 0xc0220530, size 32
[    0.903000] mm_malloc: Allocated 0xc0220b60, size 112
[    0.905000] mm_malloc: Allocated 0xc0220e10, size 80
[    0.905000] mm_malloc: Allocated 0xc0220e60, size 48
[    0.906000] mm_malloc: Allocated 0xc0220ea0, size 112
[    0.906000] mm_free: Freeing 0xc0220b60
[    0.907000] mm_malloc: Allocated 0xc0220b60, size 80
[    0.907000] mm_free: Freeing 0xc0220e60
[    0.908000] mm_malloc: Allocated 0xc0220f10, size 128
[    0.908000] mm_free: Freeing 0xc0220ea0
[    0.909000] mm_malloc: Allocated 0xc0220e60, size 112
[    0.909000] mm_malloc: Allocated 0xc0220f90, size 80
[    0.911000] mm_malloc: Allocated 0xc0220ed0, size 48
[    0.911000] mm_free: Freeing 0xc0220e60
[    0.912000] mm_malloc: Allocated 0xc0220e60, size 112
[    0.912000] mm_malloc: Allocated 0xc0220fe0, size 112
[    0.913000] mm_free: Freeing 0xc0220e60
[    0.913000] mm_malloc: Allocated 0xc0221050, size 128
[    0.914000] mm_free: Freeing 0xc0220fe0
[    0.914000] mm_malloc: Allocated 0xc0220bb0, size 32
[    0.915000] mm_malloc: Allocated 0xc02210d0, size 160
[    0.915000] mm_free: Freeing 0xc0221050
[    0.917000] mm_malloc: Allocated 0xc0220e60, size 48
[    0.917000] mm_malloc: Allocated 0xc0220170, size 32
[    0.918000] mm_malloc: Allocated 0xc0220fe0, size 160
[    0.918000] mm_free: Freeing 0xc0220ea0
[    0.919000] mm_malloc: Allocated 0xc0221170, size 208
[    0.920000] mm_free: Freeing 0xc02210d0
[    0.920000] mm_malloc: Allocated 0xc0220060, size 32
[    0.921000] mm_malloc: Allocated 0xc0220ea0, size 48
[    0.921000] mm_malloc: Allocated 0xc0221080, size 112
[    0.922000] mm_malloc: Allocated 0xc02210f0, size 80
[    0.923000] mm_malloc: Allocated 0xc0221140, size 48
[    0.923000] mm_free: Freeing 0xc0221080
[    0.924000] mm_malloc: Allocated 0xc0221240, size 240
[    0.924000] mm_free: Freeing 0xc0221170
[    0.925000] mm_malloc: Allocated 0xc0221170, size 112
[    0.925000] mm_free: Freeing 0xc0220b60
[    0.925000] mm_malloc: Allocated 0xc0221330, size 160
[    0.926000] mm_free: Freeing 0xc0220f10
[    0.926000] mm_malloc: Allocated 0xc0220ed0, size 112
[    0.927000] mm_malloc: Allocated 0xc0220f40, size 80
[    0.927000] mm_malloc: Allocated 0xc02210c0, size 48
[    0.928000] mm_malloc: Allocated 0xc02213d0, size 112
[    0.929000] mm_malloc: Allocated 0xc0220b60, size 80
[    0.929000] mm_malloc: Allocated 0xc02211e0, size 48
[    0.930000] mm_malloc: Allocated 0xc0221440, size 112
[    0.930000] mm_free: Freeing 0xc02213d0
[    0.931000] mm_malloc: Allocated 0xc02213d0, size 112
[    0.933000] mm_malloc: Allocated 0xc02214b0, size 80
[    0.933000] mm_malloc: Allocated 0xc0221500, size 48
[    0.934000] mm_malloc: Allocated 0xc0221530, size 112
[    0.934000] mm_malloc: Allocated 0xc02215a0, size 80
[    0.935000] mm_malloc: Allocated 0xc02215f0, size 48
[    0.936000] mm_malloc: Allocated 0xc0221630, size 112
[    0.936000] mm_free: Freeing 0xc0221530
[    0.937000] mm_malloc: Allocated 0xc0221530, size 112
[    0.937000] mm_malloc: Allocated 0xc02216a0, size 80
[    0.938000] mm_malloc: Allocated 0xc02216f0, size 48
[    0.938000] mm_free: Freeing 0xc0221530
[    0.939000] mm_malloc: Allocated 0xc0221530, size 112
[    0.939000] mm_malloc: Allocated 0xc0221740, size 128
[    0.940000] mm_free: Freeing 0xc0221530
[    0.940000] mm_malloc: Allocated 0xc0221530, size 112
[    0.941000] mm_malloc: Allocated 0xc02217c0, size 80
[    0.942000] mm_malloc: Allocated 0xc0221810, size 48
[    0.942000] mm_malloc: Allocated 0xc0221840, size 112
[    0.943000] mm_malloc: Allocated 0xc02218b0, size 80
[    0.943000] mm_malloc: Allocated 0xc0221900, size 48
[    0.944000] mm_malloc: Allocated 0xc0221930, size 112
[    0.944000] mm_free: Freeing 0xc02216f0
[    0.946000] mm_malloc: Allocated 0xc02219a0, size 160
[    0.946000] mm_free: Freeing 0xc0221740
[    0.947000] mm_malloc: Allocated 0xc02216f0, size 64
[    0.947000] mm_free: Freeing 0xc0221900
[    0.948000] mm_free: Freeing 0xc0221840
[    0.948000] mm_free: Freeing 0xc0221530
[    0.948000] mm_malloc: Allocated 0xc0221530, size 112
[    0.949000] mm_malloc: Allocated 0xc0221850, size 80
[    0.949000] mm_malloc: Allocated 0xc0221900, size 48
[    0.950000] mm_malloc: Allocated 0xc0221730, size 64
[    0.950000] mm_free: Freeing 0xc0221900
[    0.951000] mm_malloc: Allocated 0xc0221a40, size 112
[    0.951000] mm_free: Freeing 0xc0221530
[    0.951000] mm_malloc: Allocated 0xc0221530, size 112
[    0.952000] mm_malloc: Allocated 0xc0221770, size 80
[    0.952000] mm_malloc: Allocated 0xc0221900, size 48
[    0.952000] mm_free: Freeing 0xc0221530
[    0.953000] mm_malloc: Allocated 0xc0221530, size 64
[    0.953000] mm_free: Freeing 0xc0221900
[    0.954000] mm_malloc: Allocated 0xc0221ab0, size 80
[    0.954000] mm_free: Freeing 0xc0221730
[    0.955000] mm_malloc: Allocated 0xc0221b00, size 128
[    0.955000] mm_free: Freeing 0xc0221a40
[    0.955000] mm_malloc: Allocated 0xc0221220, size 32
[    0.956000] mm_malloc: Allocated 0xc0221a40, size 112
[    0.957000] mm_malloc: Allocated 0xc0221b80, size 128
[    0.958000] mm_free: Freeing 0xc0221a40
[    0.958000] mm_malloc: Allocated 0xc0221580, size 32
[    0.959000] mm_malloc: Allocated 0xc0221c00, size 5696
[    0.959000] mm_free: Freeing 0xc0209080
[    0.960000] mm_malloc: Allocated 0xc0221a40, size 112
[    0.960000] mm_free: Freeing 0xc0221530
[    0.961000] mm_malloc: Allocated 0xc0209080, size 160
[    0.961000] mm_free: Freeing 0xc0221b80
[    0.961000] mm_malloc: Allocated 0xc020fee0, size 32
[    0.962000] mm_malloc: Allocated 0xc020fda0, size 32
[    0.963000] mm_malloc: Allocated 0xc0209120, size 160
[    0.963000] mm_free: Freeing 0xc0221a40
[    0.963000] mm_malloc: Allocated 0xc02091c0, size 208
[    0.964000] mm_free: Freeing 0xc0209080
[    0.964000] mm_malloc: Allocated 0xc020fc60, size 32
[    0.966000] mm_malloc: Allocated 0xc020fb20, size 32
[    0.966000] mm_malloc: Allocated 0xc020f9e0, size 32
[    0.966000] mm_malloc: Allocated 0xc0209290, size 240
[    0.967000] mm_free: Freeing 0xc02091c0
[    0.967000] mm_malloc: Allocated 0xc020f8a0, size 32
[    0.968000] mm_malloc: Allocated 0xc020f720, size 32
[    0.968000] mm_malloc: Allocated 0xc020f660, size 32
[    0.968000] mm_malloc: Allocated 0xc020f350, size 32
[    0.969000] mm_malloc: Allocated 0xc0209380, size 352
[    0.969000] mm_free: Freeing 0xc0209290
[    0.970000] mm_malloc: Allocated 0xc020a900, size 32
[    0.971000] mm_malloc: Allocated 0xc0221900, size 48
[    0.971000] mm_malloc: Allocated 0xc0208560, size 32
[    0.972000] mm_malloc: Allocated 0xc0221730, size 32
[    0.973000] mm_malloc: Allocated 0xc02091c0, size 288
[    0.973000] mm_malloc: Allocated 0xc0221750, size 32
[    0.974000] mm_malloc: Allocated 0xc0221530, size 48
[    0.975000] mm_malloc: Allocated 0xc0221560, size 32
[    0.976000] mm_malloc: Allocated 0xc0221a40, size 80
[    0.976000] mm_free: Freeing 0xc0221530
[    0.977000] mm_malloc: Allocated 0xc0221530, size 48
[    0.978000] mm_malloc: Allocated 0xc0221b80, size 48
[    0.978000] mm_malloc: Allocated 0xc02092e0, size 144
[    0.979000] mm_free: Freeing 0xc0221a40
[    0.979000] mm_malloc: Allocated 0xc0221bb0, size 32
[    0.980000] mm_malloc: Allocated 0xc02094e0, size 208
[    0.980000] mm_free: Freeing 0xc02092e0
[    0.981000] mm_malloc: Allocated 0xc0221bd0, size 32
[    0.981000] mm_malloc: Allocated 0xc0221a40, size 48
[    0.981000] mm_malloc: Allocated 0xc0221a70, size 48
[    0.982000] mm_malloc: Allocated 0xc02092e0, size 32
[    0.982000] mm_malloc: Allocated 0xc0209300, size 48
[    0.983000] mm_malloc: Allocated 0xc0209330, size 48
[    0.983000] mm_malloc: Allocated 0xc0209690, size 48
[    0.984000] mm_malloc: Allocated 0xc0209360, size 32
[    0.985000] mm_malloc: Allocated 0xc02096c0, size 32
[    0.985000] mm_malloc: Allocated 0xc02096e0, size 624
[    0.986000] mm_free: Freeing 0xc02094e0
[    0.986000] mm_malloc: Allocated 0xc02094e0, size 32
[    0.987000] mm_malloc: Allocated 0xc0209500, size 32
[    0.987000] mm_malloc: Allocated 0xc0209520, size 32
[    0.988000] mm_malloc: Allocated 0xc0209540, size 32
[    0.988000] mm_malloc: Allocated 0xc0209560, size 32
[    0.989000] mm_malloc: Allocated 0xc0209580, size 48
[    0.990000] mm_malloc: Allocated 0xc02095b0, size 48
[    0.990000] mm_malloc: Allocated 0xc02095e0, size 48
[    0.991000] mm_malloc: Allocated 0xc0209610, size 32
[    0.991000] mm_malloc: Allocated 0xc0209630, size 32
[    0.992000] mm_malloc: Allocated 0xc0223240, size 2064
[    0.992000] mm_free: Freeing 0xc02008a0
[    0.993000] mm_malloc: Allocated 0xc0209650, size 32
[    0.993000] mm_malloc: Allocated 0xc02008a0, size 288
[    0.994000] mm_malloc: Allocated 0xc02009c0, size 48
[    0.994000] mm_malloc: Allocated 0xc02009f0, size 48
[    0.995000] mm_malloc: Allocated 0xc0200a20, size 80
[    0.995000] mm_free: Freeing 0xc02009c0
[    0.996000] mm_malloc: Allocated 0xc02009c0, size 48
[    0.997000] mm_malloc: Allocated 0xc0209670, size 32
[    0.997000] mm_malloc: Allocated 0xc0200ab0, size 48
[    0.998000] mm_malloc: Allocated 0xc0200ae0, size 208
[    0.998000] mm_free: Freeing 0xc0200a20
[    0.999000] mm_malloc: Allocated 0xc0200a20, size 32
[    0.999000] mm_malloc: Allocated 0xc0200a40, size 32
[    1.000000] mm_malloc: Allocated 0xc0200a60, size 32
[    1.000000] mm_malloc: Allocated 0xc0200a80, size 32
[    1.001000] mm_malloc: Allocated 0xc0200c10, size 32
[    1.002000] mm_malloc: Allocated 0xc0209a70, size 432
[    1.002000] mm_free: Freeing 0xc0200ae0
[    1.003000] mm_malloc: Allocated 0xc0200c30, size 32
[    1.003000] mm_malloc: Allocated 0xc0200c50, size 32
[    1.004000] mm_malloc: Allocated 0xc0200c70, size 32
[    1.004000] mm_malloc: Allocated 0xc0200c90, size 32
[    1.005000] mm_malloc: Allocated 0xc0200ae0, size 48
[    1.005000] mm_malloc: Allocated 0xc0200b10, size 48
[    1.005000] mm_malloc: Allocated 0xc0200b40, size 32
[    1.006000] mm_malloc: Allocated 0xc0200b60, size 32
[    1.006000] mm_malloc: Allocated 0xc0200b80, size 48
[    1.006000] mm_malloc: Allocated 0xc0200bb0, size 48
[    1.007000] mm_malloc: Allocated 0xc0200be0, size 32
[    1.007000] mm_malloc: Allocated 0xc0209e00, size 32
[    1.008000] mm_malloc: Allocated 0xc0209e20, size 32
[    1.008000] mm_malloc: Allocated 0xc0209e40, size 32
[    1.008000] mm_malloc: Allocated 0xc0209e60, size 32
[    1.009000] mm_malloc: Allocated 0xc0209e80, size 32
[    1.010000] mm_malloc: Allocated 0xc0209ea0, size 32
[    1.010000] mm_malloc: Allocated 0xc0209ec0, size 32
[    1.010000] mm_malloc: Allocated 0xc0209ee0, size 32
[    1.011000] mm_malloc: Allocated 0xc0223a50, size 1360
[    1.012000] mm_free: Freeing 0xc0209a70
[    1.012000] mm_malloc: Allocated 0xc0209f00, size 32
[    1.013000] mm_malloc: Allocated 0xc0209f20, size 32
[    1.013000] mm_malloc: Allocated 0xc0209f40, size 32
[    1.014000] mm_malloc: Allocated 0xc0209a70, size 32
[    1.014000] mm_malloc: Allocated 0xc0209a90, size 32
[    1.015000] mm_malloc: Allocated 0xc0209ab0, size 32
[    1.015000] mm_malloc: Allocated 0xc0209ad0, size 32
[    1.015000] mm_malloc: Allocated 0xc0209af0, size 32
[    1.016000] mm_malloc: Allocated 0xc0209b10, size 32
[    1.016000] mm_malloc: Allocated 0xc0209b30, size 48
[    1.017000] mm_malloc: Allocated 0xc0209b60, size 48
[    1.017000] mm_malloc: Allocated 0xc0209b90, size 48
[    1.018000] mm_malloc: Allocated 0xc0209bc0, size 48
[    1.018000] mm_malloc: Allocated 0xc0209bf0, size 32
[    1.019000] mm_malloc: Allocated 0xc0209c10, size 32
[    1.019000] mm_malloc: Allocated 0xc0209c30, size 32
[    1.019000] mm_malloc: Allocated 0xc0209c50, size 32
[    1.020000] mm_malloc: Allocated 0xc0209c70, size 32
[    1.020000] mm_malloc: Allocated 0xc0209c90, size 32
[    1.021000] mm_malloc: Allocated 0xc0209cb0, size 32
[    1.021000] mm_malloc: Allocated 0xc0209cd0, size 32
[    1.022000] mm_malloc: Allocated 0xc0209cf0, size 32
[    1.022000] mm_malloc: Allocated 0xc0209d10, size 32
[    1.023000] mm_malloc: Allocated 0xc0209d30, size 48
[    1.023000] mm_malloc: Allocated 0xc0209d60, size 32
[    1.024000] mm_malloc: Allocated 0xc0209d80, size 32
[    1.024000] mm_malloc: Allocated 0xc0209da0, size 32
[    1.025000] mm_malloc: Allocated 0xc0209dc0, size 32
[    1.025000] mm_malloc: Allocated 0xc0209de0, size 32
[    1.026000] mm_malloc: Allocated 0xc0224240, size 32
[    1.026000] mm_malloc: Allocated 0xc0224260, size 48
[    1.027000] mm_malloc: Allocated 0xc0224290, size 32
[    1.028000] mm_malloc: Allocated 0xc02242b0, size 32
[    1.028000] mm_malloc: Allocated 0xc02242d0, size 48
[    1.029000] mm_malloc: Allocated 0xc0224300, size 3024
[    1.029000] mm_free: Freeing 0xc0223a50
[    1.030000] mm_malloc: Allocated 0xc0223a50, size 32
[    1.030000] mm_malloc: Allocated 0xc0223a70, size 32
[    1.031000] mm_malloc: Allocated 0xc0223a90, size 32
[    1.031000] mm_malloc: Allocated 0xc0223ab0, size 32
[    1.031000] mm_malloc: Allocated 0xc0223ad0, size 32
[    1.032000] mm_malloc: Allocated 0xc0223af0, size 32
[    1.032000] mm_malloc: Allocated 0xc0223b10, size 32
[    1.032000] mm_malloc: Allocated 0xc0223b30, size 32
